jobID,skillID,skillName,skillDesc,maxLevel,invisible,hyper,reqSkill,reqSkillLevel,reqLevel
531,5310006,리인포스 캐논,영구적으로 캐논을 강화하여 공격력과 공격 속도를 증가시킨다.,10,False,0,,0,0
531,5310007,바이탈 익스트림,"영구적으로 HP과 방어력, 상태 이상 내성을 강화한다.",9,False,0,,0,0
531,5310009,반격의 슈터,피격 시 일정확률로 캐논을 휘둘러 반격한다.,10,False,0,,0,0
531,5310008,몽키 웨이브,몽키 웨이브를 최고 출력으로 즉시 시전 할 수 있습니다.,20,True,0,,0,0
531,5310011,몽키 퓨리어스,,20,True,0,,0,0
531,5310012,,,20,True,0,,0,0
532,5321000,캐논 바주카,한계까지 화약을 압축시킨 포탄을 탑재한 강력한 캐논을 발사하여 전방의 적들을 초토화 시킨다.,30,False,0,,0,0
532,5321012,캐논 버스터,한 번에 여러발의 포탄을 장전한 고연사 캐논으로 전방의 적 하나를 집중 포격 한다. 추가 크리티컬 확률과 방어율 무시가 적용된다.,30,False,0,,0,0
532,5321003,마그네틱 앵커,전방에 강한 자기장을 생성하는 마그네틱 앵커를 설치한다. 마그네틱 앵커는 자기장을 이용하여 주변의 적을 지속적으로 끌어당긴다. 또한 지속시간이 끝나면 폭발하며 주변의 적들에게 치명적인 데미지를 준다. 마그네틱 앵커의 공격은 공격반사 상태의 적을 공격해도 피해를 입지 않는다.,20,False,0,,0,0
532,5321004,서포트 몽키 트윈스,전투를 도와줄 정예 포병 몽키 트윈스를 소환한다. 공격반사 상태의 적을 공격해도 피해를 입지 않는다.,15,False,0,,0,0
532,5321001,전함 노틸러스,"전함 노틸러스호에 공격 명령을 내려 적 다수를 동시에 공격한다. 노틸러스는 공격 반사 상태의 적을 공격해도 피해를 입지 않는다. 사용하면 오크통 룰렛, 럭키 다이스의 재사용 대기시간을 일정 비율 감소시킨다.",30,False,0,,0,0
532,5321010,파이렛 스피릿,"영구적으로 반격 확률이 증가하며, 스킬 사용 시 일정 시간 동안 적의 공격에도 뒤로 물러서지 않는상태가 된다.",30,False,0,,0,0
532,5321005,메이플 용사,"일정 시간 동안 파티원의 모든 능력치를 일정 퍼센트만큼 증가시켜 준다. 메이플 용사, 시그너스 나이츠, 노바의 용사, 레프의 용사, 이계의 용사, 아니마의 용사, 륀느의 가호는 중첩되지 않는다.",30,False,0,,0,0
532,5321006,용사의 의지,"정신을 집중하여 상태 이상으로부터 벗어난다. 사용 후 3초 동안 상태 이상 면역. 단, 일부 상태 이상 효과에는 적용되지 않는다.",5,False,0,,0,0
532,5320009,오버버닝 캐논,캐논의 성능을 극한까지 끌어올려 영구적으로 데미지를 증가시킨다. 또한 캐논의 숙련도와 공격 속도를 증가시키며 공격 시 몬스터의 방어율을 일정 수준 무시할 수 있게 된다.\n필요 스킬 : #c캐논 마스터리 10레벨 이상#,30,False,0,5300005,10,0
532,5320008,하이퍼 몽키 스펠,"몽키 매직을 업그레이드 하여 몽키의 마법으로 일정 시간 동안 주변 파티원들의 HP, MP, 올스탯, 이동속도, 점프력을 높여준다. 다른 모든 버프 스킬과 중복으로 사용할 수 있다.\n필요 스킬 : #c몽키 매직 20레벨 이상#",30,False,0,5301003,20,0
532,5320007,더블 럭키 다이스,일정 확률로 주사위 2개를 동시에 던져 자신의 행운을 시험한다. 주사위의 눈이 같을 경우에는 보다 강력한 버프 효과가 적용된다.\n필요 스킬 : #c럭키 다이스 20레벨 이상#,5,False,0,5311005,20,0
532,5320011,서포트 몽키 트윈스,전투를 도와줄 정예 포병 몽키 트윈스를 소환한다. 공격반사 상태의 적을 공격해도 피해를 입지 않는다.,15,True,0,,0,0
532,5320043,서포트 몽키 트윈스-스플릿 데미지,서포트 몽키 트윈스의 데미지를 낮추고 공격 횟수를 증가시킨다.,1,False,1,,0,140
532,5320044,서포트 몽키 트윈스-퍼시스트,서포트 몽키 트윈스의 지속 시간을 증가시킨다.,1,False,1,,0,150
532,5320045,서포트 몽키 트윈스-인핸스,서포트 몽키 트윈스를 추가로 설치할 수 있게 된다.,1,False,1,,0,180
532,5320046,캐논 바주카-리인포스,캐논 바주카의 데미지를 증가시킨다.,1,False,1,,0,140
532,5320047,캐논 바주카-엑스트라 타겟,캐논 바주카의 최대 공격 가능한 몬스터 수를 증가시킨다.,1,False,1,,0,165
532,5320048,캐논 바주카-보너스 어택,캐논 바주카의 공격 횟수를 증가시킨다.,1,False,1,,0,180
532,5320049,캐논 버스터-리인포스,캐논 버스터의 데미지를 증가시킨다.,1,False,1,,0,150
532,5320050,캐논 버스터-크리티컬 레이트,캐논 버스터의 크리티컬 확률을 증가시킨다.,1,False,1,,0,165
532,5320051,캐논 버스터-보너스 어택,캐논 버스터의 공격 횟수를 증가시킨다.,1,False,1,,0,190
532,5321052,롤링 캐논 레인보우,캐논슈터의 든든한 조력자들에게 명령을 내려 세 개의 캐논포를 소환하여 전방에 무자비한 화력을 집중시킨다. 공격반사 상태의 적을 공격해도 피해를 입지 않는다.,1,False,2,,0,160
532,5321053,에픽 어드벤쳐,"메이플 월드 곳곳을 누빈 전설의 모험가들만이 사용할 수 있는 버프로, 데미지를 증가시킨다.",1,False,2,,0,190
532,5321054,벅 샷,"캐논슈터가 사용하는 탄환에 특별한 산탄 기술을 적용시킨다. 소환 스킬, 전직업 공용 5차 스킬 및 일부 스킬에는 적용되지 않는다.",1,False,2,,0,140
800,8001000,매크로 테스트,[마스터 레벨 : 1]\n매크로로 의심되는 캐릭터를 대상으로 거짓말 탐지기를 실행한다.,1,False,0,,0,0
800,8001001,텔레포트,"[마스터 레벨 : 1]\n상, 하, 좌, 우 방향키를 이용하여 같은 맵 상의 다른 위치로 일정 간격으로 이동할 수 있다.",1,False,0,,0,0
900,9001000,힐 + 디스펠,[마스터 레벨 : 1]\n적의 마법효과를 무효화 하고 자신을 포함한 주변 캐릭터의 상태 이상을 치료하고 HP를 회복시킨다.,1,False,0,,0,0
900,9001001,헤이스트,[마스터 레벨 : 1]\n15분 간 주변 캐릭터의 이동속도와 점프력을 증가시켜 준다.,1,False,0,,0,0
900,9001002,홀리 심볼,[마스터 레벨 : 1]\n15분 간 주변 캐릭터가 몬스터를 사냥할 때 더 많은 경험치를 얻을 수 있게 된다.,1,False,0,,0,0
900,9001003,운영자의 축복,30분 간 주변 캐릭터의 각종 능력치를 대폭 올려준다.,1,False,0,,0,0
900,9001004,숨기,[마스터 레벨 : 1]\n다른 캐릭터에게 보이지 않게 몸을 숨길 수 있다. 숨기 상태에서 스킬을 다시 쓰면 풀린다.,1,False,0,,0,0
900,9001005,부활,[마스터 레벨 : 1]\n주변의 캐릭터중 죽은 캐릭터를 살린다.,1,False,0,,0,0
900,9001006,슈퍼 드래곤로어,거대한 용의 포효로 10마리 이하 다수의 적을 아작낸다.,1,False,0,,0,0
900,9001007,텔레포트,"[마스터 레벨 : 1]\n상, 하, 좌, 우 방향키를 이용하여 같은 맵 상의 다른 위치로 일정 간격으로 이동할 수 있다.",1,False,0,,0,0
900,9001008,하이퍼 바디,[마스터 레벨 : 1]\n15분 동안 최대 HP와 최대 MP의 양이 증가한다.,1,False,0,,0,0
900,9001009,매크로 테스트,[마스터 레벨 : 1]\n매크로로 의심되는 캐릭터를 대상으로 거짓말 탐지기를 실행한다.,1,False,0,,0,0
900,9001010,슈퍼매직어썰트,최대 6명의 적을 9999%로 8번 공격한다.,1,False,0,,0,0
1000,10001000,달팽이 세마리,[마스터 레벨 : 3]\n달팽이 껍질을 던져 원거리의 적을 공격한다. ,3,True,0,,0,0
1000,10001001,회복,[마스터 레벨 : 3]\n자신의 HP를 30초 동안 지속적으로 회복시킨다. \n#c재사용 대기시간 : 2분#,3,True,0,,0,0
1000,10001002,민첩한 몸놀림,[마스터 레벨 : 3]\n순간적으로 빠르게 이동한다. \n#c재사용 대기시간 : 1분#,3,True,0,,0,0
1000,10001003,장인의 혼,[마스터 레벨 : 1]\n장인의 혼을 빌어 착용할 수 없는 아이템에도 주문서를 사용할 수 있다.,1,True,0,,0,0
1000,10001005,영웅의 메아리,[마스터 레벨 : 1]\n주변 모든 캐릭터의 공격력과 마력을 증가시킨다. \n#c재사용 대기시간 : 2시간#,1,True,0,,0,0
1000,10001007,메이커,[마스터 레벨 : 3]\n연금술을 이용해 아이템을 제작할 수 있다. 자신의 캐릭터 레벨에 따라 제작할 수 있는 아이템이 달라 진다.,3,True,0,,0,0
1000,10001009,죽간천격,대나무를 사용한 공격을 한다,1,True,0,,0,0
1000,10001010,금강불괴,일정 시간 동안 무적 상태가 된다.,1,True,0,,0,0
1000,10001011,지화천폭,일정 시간 동안 데미지가 증가 한다.,1,True,0,,0,0
1000,10000012,정령의 축복,"다른 캐릭터를 레벨 10이상 육성하면 스킬포인트 1이 증가한다. 단, 정령의 축복과 여제의 축복중 좋은 효과로 발동된다.",20,False,0,,0,0
1000,10001013,,,1,True,0,,0,0
1000,10001014,스페이스 쉽,[마스터 레벨 : 2]\n우주선에 탑승한다. 탑승 중 좌우 방향키 중 하나를 두 번 연타 하여 순간적으로 이동속도와 점프력을 증가시킨다.  #c유효기간 : 2009년 6월 8일 00시#,2,True,0,,0,0
1000,10001015,스페이스 대쉬,[마스터 레벨 : 1]\n좌우 방향키 중 하나를 두 번 연타 하여 순간적으로 이동속도와 점프력을 증가시킨다. #c유효기간 : 2009년 6월 8일 00시#,1,True,0,,0,0
1000,10001016,스페이스 빔,[마스터 레벨 : 1]\n우주광산에 있는 크립토의 상태를 변화시킬 수 있다. #c유효기간 : 2009년 6월 8일 00시#,1,True,0,,0,0
1000,10001020,파라오의 분노,[마스터 레벨 : 1]\n파라오의 분노를  이용한 공격을 한다.,1,True,0,,0,0
1000,10001026,플라잉,"[마스터 레벨 : 1]\n용족의 신비한 힘을 사용해 하늘을 난다. 단, 추락시 받는 낙하 데미지가 매우 크다.\n발동할 때 MP 90소비",1,True,0,,0,0
1000,10000073,여제의 축복,"다른 시그너스 캐릭터와 미하일 캐릭터를 레벨 5이상 육성하면 스킬포인트 1이 증가한다. 단, 정령의 축복과 여제의 축복중 높은 효과로 발동된다.\r\n다른 시그너스, 미하일 캐릭터의 고귀한 정신에 의해 마스터 레벨이 최대 30까지 확장될 수 있다. ",30,False,0,,0,0
1000,10000074,여제의 외침,스킬을 습득하는 순간 여제의 큰 외침으로 최대 HP와  최대 MP가 영구적으로 증가한다.,1,True,0,,0,0
1000,10001075,여제의 기도,"[마스터 레벨 : 1] 2시간 동안 공격력과 마력이 일시적으로 증가하며, 평소보다 높은 몬스터에게도 공격이 가능하다. 또한 캐릭터 사망시에도 유지된다. 영웅의 메아리와 충접되지 않으며 여제의 기도 지속시간 중에는 영웅의 메아리 효과를 받을 수 없다.\n#c재사용 대기시간 : 1일#\n재사용 대기시간 초기화와 버프 지속시간 증가의 효과를 받지 않는다.",1,True,0,,0,0
1000,10001085,아크 엔젤,[마스터 레벨 : 1]\n엔젤릭 블레스에 봉인된 아크 엔젤을 소환한다.,1,True,0,,0,0
1000,10000086,아크 엔젤릭 블레스,[마스터 레벨 : 1]\n아크 엔젤의 축복을 받았다.,1,True,0,,0,0
1000,10001087,다크 엔젤,[마스터 레벨 : 1]\n다크 엔젤릭 블레스에 봉인된 아크 엔젤을 소환한다.,1,True,0,,0,0
1000,10000088,다크 엔젤릭 블레스,[마스터 레벨 : 1]\n다크 엔젤의 축복을 받았다.,1,True,0,,0,0
1000,10001090,아크 엔젤,[마스터 레벨 : 1]\n엔젤릭 블레스에 봉인된 아크 엔젤을 소환한다.,1,True,0,,0,0
1000,10000091,아크 엔젤릭 블레스,[마스터 레벨 : 1]\n아크 엔젤의 축복을 받았다.,1,True,0,,0,0
1000,10001092,자이언트 비약,,1,True,0,,0,0
1000,10000093,잠재 개방(시그너스 기사단),,1,True,0,,0,0
1000,10001094,자이언트 비약,,1,True,0,,0,0
1000,10001095,자이언트 비약,,1,True,0,,0,0
1000,10000097,아이스 어택,,1,True,0,,0,0
1000,10001098,아이스 더블점프,,1,True,0,,0,0
1000,10000099,아이스 스매시,,1,True,0,,0,0
1000,10000100,아이스 템페스트,,1,True,0,,0,0
1000,10000103,아이스 촙,,1,True,0,,0,0
1000,10000104,아이스 패닉,,1,True,0,,0,0
1000,10001105,아이스 나이트,,1,True,0,,0,0
1000,10001179,화이트 엔젤,[마스터 레벨 : 1]\n화이트 엔젤릭 블레스에 봉인된 화이트 엔젤을 소환한다.,1,True,0,,0,0
1000,10000180,화이트 엔젤릭 블레스,[마스터 레벨 : 1]\n화이트 엔젤의 축복을 받았다.,1,True,0,,0,0
1000,10000190,연합의 의지,연합의 의지에 따라 강한 힘을 발휘한다.,1,True,0,,0,0
1000,10000201,강화된 정령의 힘,"시그너스의 축복으로 정령의 힘이 강화된다. 시그너스 캐릭터가 30, 50, 70, 100, 120레벨을 달성하면 스킬포인트 1이 증가한다.",5,True,0,,0,0
1000,10000202,고귀한 정신,여제의 축복의 효과를 증가시킨다.,6,False,0,,0,0
1000,10001215,영웅의 메아리,[마스터 레벨 : 1]\n주변 모든 캐릭터의 공격력과 마력을 증가시킨다. \n#c재사용 대기시간 : 2시간#,1,True,0,,0,0
1000,10001244,엘리멘탈 슬래시,정제되지 않은 순수한 원소의 힘이 흘러나와 전방의 적을 타격한다.,1,True,0,,0,0
1000,10001245,져니 홈,신수의 기운을 빌려 여제의 곁으로 복귀한다.,1,True,0,,0,0
1000,10000246,엘리멘탈 하모니,원소 간의 조화를 익히고 자신이 선택한 원소와의 친화력을 쌓아 나간다.,1,True,0,,0,0
1000,10000247,엘리멘탈 하모니,원소 간의 조화를 익히고 자신이 선택한 원소와의 친화력을 쌓아 나간다.,1,True,0,,0,0
1000,10000248,엘리멘탈 하모니,원소 간의 조화를 익히고 자신이 선택한 원소와의 친화력을 쌓아 나간다.,1,True,0,,0,0
1000,10000249,엘리멘탈 하모니,원소 간의 조화를 익히고 자신이 선택한 원소와의 친화력을 쌓아 나간다.,1,True,0,,0,0
1000,10000250,엘리멘탈 엑스퍼트,원소를 다루는 것에 통달한 자가 되어 공격력과 마력이 증가한다.,1,True,0,,0,0
1000,10001251,링크 매니지먼트,월드 내 다른 캐릭터의 링크 스킬을 전수 받거나 현재 전수 받고 있는 링크 스킬을 해제할 수 있다. ,1,False,0,,0,0
1000,10000252,엘리멘탈 쉬프트,점프 중 아래를 제외한 방향키와 점프키를 누르면 해당 방향으로 한 번 더 점프한다. ,1,True,0,,0,0
1000,10001253,엘리멘탈 쉬프트(하이점프),점프 중 아래를 제외한 방향키와 점프키를 누르면 해당 방향으로 한 번 더 점프한다. ,1,True,0,,0,0
1000,10001254,엘리멘탈 쉬프트(플래시점프),점프 중 아래를 제외한 방향키와 점프키를 누르면 해당 방향으로 한 번 더 점프한다. ,1,True,0,,0,0
1000,10000255,시그너스 블레스(전사),각성한 여제의 가호가 몸에 깃들어 적의 위협으로부터 벗어난다.\n월드 내 서로 다른 시그너스 직업군이 존재할 경우 한 캐릭터에 최대 5번 중복해서 링크 스킬 지급이 가능하다.,10,True,0,,0,0
1000,10000256,시그너스 블레스(마법사),각성한 여제의 가호가 몸에 깃들어 적의 위협으로부터 벗어난다.\n월드 내 서로 다른 시그너스 직업군이 존재할 경우 한 캐릭터에 최대 5번 중복해서 링크 스킬 지급이 가능하다.,10,True,0,,0,0
1000,10000257,시그너스 블레스(궁수),각성한 여제의 가호가 몸에 깃들어 적의 위협으로부터 벗어난다.\n월드 내 서로 다른 시그너스 직업군이 존재할 경우 한 캐릭터에 최대 5번 중복해서 링크 스킬 지급이 가능하다.,10,True,0,,0,0
1000,10000258,시그너스 블레스(도적),각성한 여제의 가호가 몸에 깃들어 적의 위협으로부터 벗어난다.\n월드 내 서로 다른 시그너스 직업군이 존재할 경우 한 캐릭터에 최대 5번 중복해서 링크 스킬 지급이 가능하다.,10,True,0,,0,0
1000,10000259,시그너스 블레스(해적),각성한 여제의 가호가 몸에 깃들어 적의 위협으로부터 벗어난다.\n월드 내 서로 다른 시그너스 직업군이 존재할 경우 한 캐릭터에 최대 5번 중복해서 링크 스킬 지급이 가능하다.,10,True,0,,0,0
1000,10008000,쓸만한 헤이스트,[아이템 잠재스킬]\n일정 시간 동안 자신의 이동속도와 점프력을 증가시켜 준다.,1,True,0,,0,0
1000,10008001,쓸만한 미스틱 도어,[아이템 잠재스킬]\n가장 가까운 마을로 통하는 포탈을 만든다. 자신만 문이 사라질 때까지 몇 번이고 드나들 수 있고 포탈 위에서 ↑ 버튼을 누르면 이동된다.,1,True,0,,0,0
1000,10008002,쓸만한 샤프 아이즈,[아이템 잠재스킬]\n적의 약점을 찾아 치명상을 입힐 수 있는 능력을 자신에게 부여한다.,1,True,0,,0,0
1000,10008003,쓸만한 하이퍼 바디,[아이템 잠재스킬]\n최대 HP와 최대 MP의 양이 증가한다.,1,True,0,,0,0
1000,10008004,쓸만한 컴뱃 오더스,"[아이템 잠재스킬]\n일정 시간 동안 자신의 모든 스킬 레벨을 증가시켜준다. #c4차 스킬에 한해 마스터 레벨 이상으로 증가#시킬 수 있으며 그 외 스킬은 마스터 레벨까지만 올려줄 수 있다.\n예외적으로 일부 특별한 스킬과 초보자 스킬, 컴뱃 오더스, 쓸만한 컴뱃 오더스, 하이퍼 스킬, 5차 스킬의 스킬 레벨은 올려줄 수 없다.",1,True,0,,0,0
1000,10008005,쓸만한 어드밴스드 블레스,"[아이템 잠재스킬]\n일정 시간 동안 자신의 공격력, 마력, 방어력, 최대 HP, 최대 MP를 크게 높여준다. 블레스, 어드밴스드 블레스를 제외한 다른 모든 버프 스킬과 중복으로 사용할 수 있다.",1,True,0,,0,0
1000,10008006,쓸만한 윈드 부스터,"[아이템 잠재스킬]\nHP, MP를 소비하여 일정 시간 동안 자신의 공격 속도를 1단계 추가 증가시킨다. 기존 부스터와 중복해서 사용할 수 있으며 윈드 부스터와 중복 사용되지 않는다.",1,True,0,,0,0
1000,10009000,돼지의 약점,[마스터 레벨 : 1]\n 이름에 돼지가 들어간 몬스터 공격 시 데미지가 10% 증가한다.,1,True,0,,0,0
1000,10009001,스텀프의 약점,[마스터 레벨 : 1]\n 이름에 스텀프가 들어간 몬스터 공격 시 데미지가 10% 증가한다.,1,True,0,,0,0
1000,10009002,슬라임의 약점,[마스터 레벨 : 1]\n 이름에 슬라임이 들어간 몬스터 공격 시 데미지가 10% 증가한다.,1,True,0,,0,0
1100,11001002,파워 스트라이크,MP를 소비하여 적에게 일격을 가한다.,20,True,0,,0,0
1100,11001003,슬래시 블러스트,MP를 소비하여 주위의 적들을 최대 6명까지 동시에 공격한다.\n필요 스킬 : #c파워 스트라이크 1레벨 이상#,20,True,0,11001002,1,0
1100,11001004,소울,자신을 수호하는 정령을 소환한다. 소울은 캐릭터가 공격한 적들을 자동으로 공격한다,10,True,0,,0,0
1100,11001001,아이언 바디,일정 시간 동안 자신의 방어력을 증가시켜준다.,10,True,0,,0,0
1100,11000005,HP 증가,최대 HP가 영구적으로 증가한다.,10,True,0,,0,0
1100,11000006,가디언 아머,,1,True,0,,0,0
1100,11001020,트리플 슬래시,전방의 적들을 빠르게 상하로 베어낸다.,20,False,0,,0,0
1100,11001022,엘리멘트 : 소울,영혼의 엘리멘트를 소환하여 그 힘을 얻는다.,10,False,0,,0,0
1100,11000021,소드 오브 라이트,자신의 혼을 무기에 담아 벼린다.,15,False,0,,0,0
1100,11000023,이너 보이스,영혼을 단련시켜 그 울림을 듣는다.,20,False,0,,0,0
1110,11100000,소드 마스터리,검 숙련도를 증가시킨다. ,20,True,0,,0,0
1110,11101001,소드 부스터,"MP를 소비하여 일정 시간 동안 무기의 공격 속도를 2단계 증가시킨다. 단, 반드시 검 계열 무기를 들었을 경우에만 발동이 가능하다.\n필요 스킬 : #c소드 마스터리 5레벨 이상#",20,True,0,11100000,5,0
1110,11101002,파이널 어택,"일정확률로 공격 스킬이 사용된 후 추가 타격이 발동적용된다. 다만, 반드시 검 계열 무기를 들었을 경우에만 발동이 가능하다.\n필요 스킬 : #c소드 마스터리 3레벨 이상#",20,True,0,11100000,3,0
1110,11101003,분노,일정 시간 동안 자신을 포함한 파티원의 공격력을 증가시킨다.,20,True,0,,0,0
1110,11101004,소울 블레이드,눈에 보이지 않는 소울을 형상화시켜 적에게 날린다.,20,True,0,,0,0
1110,11101008,브랜디쉬,눈 앞의 적 여러명을 두 번 연속 공격한다.,20,True,0,,0,0
1110,11101005,소울 러쉬,소울의 힘을 받아 순간적으로 빠르게 이동한다.,10,True,0,,0,0
1110,11101006,파워 리플렉션,"일정 시간 동안 적으로부터 받은 데미지의 일부를 감소시키고, 피해를 증폭시켜 대상에게 되돌려 준다. 단, 한 번에 대상의 최대 HP의 절반 이상은 되돌려 줄 수 없다.\n필요 스킬 : #c분노 3레벨 이상#",20,True,0,11101003,3,0
1110,11100007,피지컬 트레이닝,신체 단련을 통해 영구적으로 힘과 민첩성을 증가시킨다.,10,True,0,,0,0
1110,11101120,사일런트 무브,순식간에 적들을 스쳐 지나가면서 베어 버린다.\n필요 스킬 : #c폴링 문 1레벨 이상#,20,False,0,11101022,1,0
1110,11101220,라우드 러쉬,전방의 적들을 단번에 밀어내며 달린다. 일부 몬스터는 저항하여 밀리지 않는다.\n필요 스킬 : #c라이징 선 1레벨 이상#,20,True,0,11111022,1,0
1110,11101121,트레이스 컷,지나친 적들의 잔상을 베어 낸다.\n필요 스킬 : #c폴링 문 1레벨 이상#,20,False,0,11101022,1,0
1110,11101221,섀도우 번,전방에 선 적들의 그림자를 불태운다.\n필요 스킬 : #c라이징 선 1레벨 이상#,20,True,0,11111022,1,0
1110,11101022,폴링 문,"달빛의 힘을 검에 받아 내린다.\n#c4차 스킬 '마스터 오브 더 소드', '솔루나 타임'을 익히기 위해 20레벨 이상 필요#",20,False,0,,0,0
1110,11101024,님블 핑거,자신의 의지를 가속시켜 반응 속도를 올린다.\n필요 스킬 : #c소드 마스터리 5레벨 이상#,10,False,0,11100025,5,0
1110,11100023,이너 트러스트,흔들리지 않는 믿음으로 정확한 일격을 가한다.,10,False,0,,0,0
1110,11100025,소드 마스터리,한손검 및 두손검의 숙련도를 증가시킨다.\n#c4차 스킬 '소드 엑스퍼트'를 익히기 위해 10레벨 이상 필요#,10,False,0,,0,0
1110,11100026,바디 앤 소울,몸과 마음을 함께 수련하여 기본을 충실히 닦는다.,4,False,0,,0,0
1111,11110000,셀프 리커버리,일정 주기마다 HP와 MP를 회복할 수 있다. 전투 중에도 회복 가능.,20,True,0,,0,0
1111,11111001,콤보 어택,"일정 시간 동안 공격할 때마다 콤보 카운터가 누적된다. 최대 콤보 카운터는 5이며, 콤보 카운터를 많이 쌓을수록 데미지가 증가한다.\n스킬 사용 시 효과가 활성화되고 재사용 시 비활성화되는 #c온오프 스킬#",20,True,0,,0,0
1111,11111002,패닉,"다수의 적에게 데미지를 주며 공격력을 감소시키고, 일정확률로 암흑 효과를 걸어 명중률을 감소시킨다. 콤보 카운터가 2개 이상 충전되어 있을 때만 사용 가능하며 패닉의 암흑 효과는 모든 몬스터에게 적용되지만 보스에게는 암흑 지속시간이 절반으로 감소한다.\n필요 스킬 : #c콤보 어택 1레벨 이상#",20,True,0,11111001,1,0
1111,11111003,코마,다수의 적에게 데미지를 주며 일정확률로 기절시킨다. 콤보 카운터가 1개 이상 충전되어 있을 때만 사용 가능하다.\n필요 스킬 : #c콤보 어택 1레벨 이상#,20,True,0,11111001,1,0
1111,11111004,브레이브 슬래시,전방의 적 다수를 세번 연속 공격한다.,20,True,0,,0,0
1111,11110005,어드밴스드 콤보,콤보 카운터 개 당 데미지와 최대 콤보 카운터 수가 증가한다. 또한 일정 확률로 콤보 카운터가 2개씩 충전된다.\n필요 스킬 : #c콤보 어택 20레벨 이상#,20,True,0,11111001,20,0
1111,11111006,소울 드라이버,소울의 힘을 땅으로 스며들게 하여 다수의 적을 4번 연속 공격한다.,20,True,0,,0,0
1111,11111007,샤이닝 차지,일정 시간 동안 데미지를 증가시킨다. ,10,True,0,,0,0
1111,11111008,매직 크래쉬,"일정확률로 주변 적들에게 적용된 일부 버프를 없애며, 지정된 시간 동안 버프 효과가 적용될 수 없도록 제한한다.\n해제되는 버프는 공격력/마력 증가, 방어력 증가, 하드 스킨이다.\n[재사용 대기시간 : 1분]\n필요 스킬 : #c샤이닝 차지 3레벨 이상#",1,True,0,11111007,3,0
1111,11111120,문 섀도우,제자리에서 빠르게 회전하며 주위를 빈틈없이 베어 넘긴다.\n필요 스킬 : #c폴링 문 1레벨 이상#,20,True,0,11101022,1,0
1111,11111220,라이트 플럭스,전방의 적을 향해 검과 일체가 되어 빛살과 같은 속도로 돌진한다.\n필요 스킬 : #c라이징 선 1레벨 이상#,20,False,0,11111022,1,0
1111,11111121,문크로스,전방의 적들을 비스듬히 베어 앞으로 끌어당긴다.\n필요 스킬 : #c폴링 문 1레벨 이상#,20,True,0,11101022,1,0
1111,11111221,선크로스,전방의 적들을 십자로 베어 밀어낸다. 일부 몬스터는 저항하여 밀리지 않는다.\n필요 스킬 : #c라이징 선 1레벨 이상#,20,False,0,11111022,1,0
1111,11111022,라이징 선,"햇빛의 힘을 검에 담아 올린다.\n#c4차 스킬 '마스터 오브 더 소드', '솔루나 타임'을 익히기 위해 20레벨 이상 필요#",20,False,0,,0,0
1111,11111023,트루 사이트,모든 것을 꿰뚫어보는 영혼의 눈으로 상대를 직시한다.,10,False,0,,0,0
1111,11110024,소울 가디언,고대의 영혼으로부터 힘을 빌려 자신을 지킨다.,20,False,0,,0,0
1111,11110025,윌 오브 스틸,누구보다 강인한 정신을 바탕으로 역경을 헤쳐나간다.,20,False,0,,0,0
1111,11110026,이너 샤우트,정신을 집중하여 전신에 활력을 불어넣는다.,14,False,0,,0,0
1112,11121000,시그너스 나이츠,"각성한 여제의 축복을 받아 일정 시간 동안 자신을 비롯한 파티원의 모든 능력치를 증가시킨다. 메이플 용사, 시그너스 나이츠, 노바의 용사, 레프의 용사, 이계의 용사, 아니마의 용사, 륀느의 가호는 중첩되지 않는다.",30,True,0,,0,0
1112,11121101,댄스 오브 문,보름달의 힘을 담은 검으로 눈 앞의 적을 베어넘긴다.\n필요 스킬 : #c폴링 문 1레벨 이상#,30,False,0,11101022,1,0
1112,11121201,스피딩 선셋,태양을 가르는 검으로 목표한 상대를 기필코 양단한다.\n필요 스킬 : #c라이징 선 1레벨 이상#,30,True,0,11111022,1,0
1112,11121102,댄스 오브 문,보름달의 힘을 담은 검으로 눈 앞의 적을 베어넘긴다.\n필요 스킬 : #c폴링 문 1레벨 이상#,30,True,0,11101022,1,0
1112,11121202,스피딩 선셋,태양을 가르는 검으로 목표한 상대를 기필코 양단한다.\n필요 스킬 : #c라이징 선 1레벨 이상#,30,True,0,11111022,1,0
1112,11121103,크레센트 디바이드,달빛의 파도가 넘실거리듯 주위를 자신의 검광으로 물들인다.\n필요 스킬 : #c폴링 문 1레벨 이상#,30,True,0,11101022,1,0
1112,11121203,솔라 피어스,눈부신 햇살을 담은 검기로 적을 붉게 물들인다.\n필요 스킬 : #c라이징 선 1레벨 이상#,30,False,0,11111022,1,0
1112,11121004,소울 페네트레이션,영혼의 힘으로 소환한 검들이 떨어지는 별처럼 적들을 꿰뚫어 지면에 고정시킨다. 소울 페네트레이션은 보스에도 동일하게 적용된다.,30,False,0,,0,0
1112,11121005,솔루나 타임,해와 달의 주기에 따라 시간의 흐름을 받아들인다.\n필요 스킬 : #c폴링 문 20레벨 및 라이징 선 20레벨 이상#,30,False,0,11111022,20,0
1112,11121014,솔루나 슬래시,돌진하여 적을 베어 가른다. 솔루나 타임 사용 중 공중에서만 사용 가능하고 #c스킬 사용 중에도 사용할 수 있다.#\nSP를 투자하지 않는 스킬이며 #c솔루나 타임 스킬을 익히면 사용#할 수 있다.,30,False,0,,0,0
